atk_soft_attack,atk_hard_attack,atk_breakthrough,atk_org,atk_armor,atk_hardness,atk_supply,def_defense,def_soft_attack,def_hard_attack,def_org,def_piercing,def_entrenchment,def_supply,terrain_mod,fort_level,cas_support,victory
313,270,215,38,37,0.54,0.4,812,585,195,43,52,11,0.9,0.8,2,0,0
245,12,190,75,35,0.45,0.6,318,293,135,40,62,22,0.97,1.0,1,0,1
548,179,158,49,96,0.47,0.98,422,298,220,50,29,13,0.82,0.9,0,0,1
191,259,456,74,48,0.23,0.45,926,407,262,65,5,12,0.68,0.8,0,0,0
667,274,92,46,92,0.77,0.45,355,573,70,53,66,20,0.46,0.8,2,0,0
138,58,269,63,87,0.37,0.7,869,302,188,46,85,18,0.5,1.0,5,0,0
497,231,95,54,72,0.77,0.64,534,187,65,70,83,6,0.91,0.9,2,0,0
566,397,182,80,30,0.0,0.8,685,560,182,49,94,25,0.38,1.0,5,1,0
458,131,320,68,53,0.16,0.77,940,80,250,70,104,12,0.95,0.4,0,1,1
521,233,347,39,101,0.55,0.36,942,197,150,69,46,14,0.5,1.0,5,1,0
320,116,477,60,26,0.04,0.37,134,501,298,76,102,0,0.44,0.9,5,1,1
492,57,123,63,22,0.14,0.48,589,171,215,69,54,24,0.85,0.8,0,1,0
758,393,491,56,26,0.44,0.78,463,515,70,50,109,23,0.71,0.9,0,1,1
637,94,95,74,13,0.93,0.63,364,333,33,70,3,5,0.96,0.6,5,1,0
676,332,164,75,111,0.23,0.37,115,341,215,48,108,14,0.42,0.6,0,1,1
555,150,272,58,23,0.83,0.49,854,307,183,38,24,10,0.56,0.6,3,0,0
302,151,454,41,57,0.49,0.94,187,166,19,37,43,19,0.4,0.4,10,0,1
792,54,248,38,2,0.86,0.48,614,315,115,40,36,4,0.69,0.8,0,1,1
699,177,132,58,32,0.87,0.99,175,43,61,72,97,19,0.84,0.8,10,1,1
274,315,226,39,94,0.48,0.74,554,249,48,44,90,10,0.6,0.8,0,0,1
416,369,343,37,27,0.18,0.82,540,500,255,61,80,20,0.97,0.4,2,0,0
705,204,107,36,100,0.0,0.92,102,401,166,39,85,11,0.98,0.8,1,0,1
559,243,290,48,47,0.34,0.72,398,178,136,45,97,20,0.9,0.4,2,0,1
114,246,254,61,40,0.81,0.42,274,100,138,56,89,12,0.87,0.6,2,0,0
720,57,342,42,96,0.76,0.74,312,216,85,35,99,25,0.68,0.4,0,0,1
720,240,275,51,13,0.61,0.57,797,256,12,79,16,10,0.62,1.0,3,0,0
398,182,258,39,89,0.71,0.97,388,119,182,77,24,15,0.42,0.4,3,0,1
338,310,75,45,117,0.38,0.53,510,93,50,56,87,8,0.89,0.9,3,0,0
379,272,481,63,71,0.24,0.4,107,363,258,54,41,0,0.51,0.8,2,1,1
112,72,376,71,7,0.44,0.32,166,48,237,30,44,0,0.87,0.4,2,1,1
315,330,293,76,103,0.39,0.96,780,273,32,33,69,14,0.74,0.8,10,0,0
50,89,434,36,30,0.68,0.52,824,426,167,38,9,14,0.32,0.8,2,1,0
435,15,465,57,91,0.36,0.72,488,126,146,70,74,5,0.31,0.9,3,0,1
431,323,365,48,17,0.6,0.8,260,94,32,71,85,24,0.73,0.8,1,1,1
732,113,43,62,17,0.84,0.91,332,401,13,72,60,11,0.92,0.8,0,0,0
635,12,479,73,105,0.6,0.59,742,186,93,55,109,3,0.98,0.9,1,1,1
448,389,376,61,12,0.6,0.4,954,279,189,37,38,24,0.58,1.0,0,1,1
695,94,93,73,64,0.85,0.74,189,475,142,35,3,2,0.38,0.4,10,1,1
315,160,230,46,20,0.76,0.77,626,398,142,43,74,6,0.31,0.6,0,1,1
196,87,170,80,109,0.01,0.46,852,208,274,32,92,7,0.4,0.8,2,1,1
282,177,38,49,109,0.41,0.86,275,529,300,42,1,5,0.49,0.9,10,1,0
86,286,384,75,39,0.4,0.49,322,170,148,63,13,5,0.65,0.9,2,0,1
698,21,255,64,65,0.87,0.76,592,198,173,77,116,16,0.93,1.0,10,1,0
212,389,205,68,33,0.77,0.38,856,227,20,64,33,9,0.84,0.8,2,0,0
346,139,85,30,100,0.92,0.94,788,147,122,44,116,7,0.35,0.4,1,0,0
193,137,154,49,31,0.5,0.96,125,196,243,56,71,24,0.44,0.9,2,0,1
454,158,334,63,20,0.95,1.0,907,239,43,80,112,23,0.47,0.8,0,1,1
434,331,343,74,61,0.77,0.64,650,203,295,49,70,1,0.73,1.0,0,1,1
643,203,280,79,27,0.49,0.88,520,294,260,35,73,25,0.71,0.4,10,0,0
535,307,211,75,105,0.64,0.98,880,511,181,63,4,10,0.9,0.8,2,1,1
620,309,407,34,45,0.64,0.89,889,445,59,30,22,2,0.39,0.4,3,0,1
243,226,101,57,37,0.04,0.54,463,218,87,58,38,6,0.81,0.4,1,0,0
595,239,133,38,12,0.22,0.41,166,100,112,51,101,12,0.82,0.9,3,1,1
612,84,384,57,19,0.83,0.4,871,156,110,44,12,6,0.34,0.4,0,0,1
69,358,271,38,45,0.95,0.49,555,212,91,58,64,21,0.53,1.0,0,0,0
601,54,209,49,15,0.89,0.89,610,397,194,49,35,7,0.32,0.6,10,1,0
192,80,330,74,69,0.55,0.98,637,343,181,73,44,22,0.6,1.0,0,1,1
598,197,388,53,93,0.52,0.51,410,464,181,79,28,7,0.6,0.4,10,0,0
672,33,414,47,41,0.76,0.84,281,301,48,35,71,24,0.55,0.8,10,0,1
86,169,283,34,50,0.88,0.51,771,114,250,41,114,15,0.67,0.4,10,1,0
170,98,282,76,112,0.17,0.44,122,174,208,51,71,18,0.44,1.0,5,0,1
487,296,120,58,9,0.43,0.74,492,285,243,38,60,22,0.55,0.9,1,0,1
276,38,83,60,76,0.35,0.76,653,353,25,61,7,15,0.57,0.6,2,0,0
212,321,102,47,45,0.72,0.82,129,433,124,33,63,12,0.54,0.8,10,0,0
525,377,478,67,26,0.94,0.92,651,466,294,77,118,23,0.71,0.6,0,0,1
697,40,326,52,105,0.43,0.85,866,66,143,30,74,10,0.42,0.8,2,1,1
448,10,184,68,35,0.63,0.63,141,594,180,32,109,4,0.75,0.9,10,1,1
605,60,85,43,76,0.04,0.45,484,56,98,58,119,19,0.88,0.4,3,1,0
760,253,334,53,26,0.18,0.6,859,372,67,54,105,12,0.48,0.8,0,0,1
666,45,95,38,29,0.7,0.35,153,146,267,33,36,19,0.35,0.8,0,0,1
789,153,136,44,105,0.06,0.46,423,532,176,72,75,12,0.44,0.4,2,0,0
246,228,448,36,28,0.43,0.68,203,138,33,40,80,25,0.56,0.4,0,0,1
364,280,316,41,3,0.94,0.8,571,587,192,66,59,5,0.35,0.8,3,0,0
461,116,212,42,94,0.19,0.75,647,480,18,55,110,0,0.85,1.0,1,0,0
688,293,178,79,24,0.77,1.0,238,524,199,33,11,8,0.67,0.6,3,0,1
308,91,116,39,106,0.67,0.74,736,160,227,70,41,9,0.32,0.4,0,1,0
679,311,275,33,93,0.61,0.33,640,521,135,70,48,1,0.4,0.6,0,0,0
593,80,315,37,67,0.97,0.31,931,393,41,56,60,6,0.76,1.0,2,0,0
407,242,154,48,93,0.84,0.52,407,116,52,34,78,1,0.73,0.6,10,0,0
67,52,318,35,8,0.07,0.45,532,84,176,39,49,17,0.61,0.4,0,1,0
729,122,315,32,44,0.52,0.44,140,247,197,51,111,25,0.93,0.8,3,0,1
244,291,365,45,28,0.98,0.36,865,133,290,59,115,16,0.84,0.8,0,0,0
104,41,211,53,62,0.03,0.8,196,198,124,56,85,9,0.58,0.9,0,1,1
456,87,483,76,39,0.46,0.91,756,118,106,56,99,12,0.42,0.6,0,1,1
674,306,150,72,94,0.33,0.81,815,482,79,30,95,9,0.42,0.9,1,0,1
639,228,197,50,100,0.53,0.31,703,472,79,51,89,11,0.62,0.6,0,0,0
570,76,232,60,21,0.68,0.72,101,270,206,71,36,10,0.42,0.9,5,1,1
585,134,387,76,67,0.4,0.99,935,546,127,68,106,12,0.4,0.9,0,1,1
507,142,242,69,47,0.64,0.31,776,537,54,36,39,24,0.33,1.0,10,0,0
71,153,90,60,41,0.65,0.43,443,568,127,76,52,22,0.71,0.4,0,0,0
509,147,276,60,111,0.14,0.56,605,338,50,36,37,12,0.7,1.0,10,1,0
220,172,469,64,89,0.33,0.89,971,553,135,59,78,21,0.69,0.9,0,0,1
84,126,174,56,15,0.85,0.5,556,513,12,58,12,4,0.85,0.6,3,0,0
256,252,455,40,118,0.18,0.6,623,173,273,48,119,21,0.45,0.6,3,0,0
761,90,99,71,95,0.4,0.6,986,354,238,76,61,22,0.52,0.4,0,0,0
369,191,263,60,80,0.83,0.57,694,139,48,61,26,7,0.75,0.6,3,0,1
120,18,213,41,112,0.75,0.51,318,128,194,33,104,24,0.47,0.4,3,0,0
268,21,284,48,17,0.09,0.83,416,115,216,43,63,6,0.46,0.4,1,0,1
787,169,317,48,92,0.78,0.31,569,190,258,35,76,7,0.94,0.6,0,0,1
569,125,390,37,79,0.34,0.69,746,45,10,44,40,12,0.97,0.8,0,0,1
688,249,205,57,71,0.01,0.69,426,494,62,69,111,17,0.8,0.8,3,0,0
393,311,464,31,49,1.0,0.49,437,150,218,67,86,11,0.53,1.0,0,0,1
337,104,87,77,17,0.06,0.73,839,544,142,50,86,24,0.33,0.4,3,0,0
115,146,136,44,7,0.01,0.94,726,208,243,65,7,20,0.66,0.6,0,0,0
755,20,254,71,79,0.53,0.55,575,267,200,48,97,17,0.86,0.9,0,0,1
558,198,176,30,53,0.91,0.76,949,181,160,57,115,8,0.7,1.0,5,0,0
749,76,171,65,31,0.77,0.9,278,97,201,54,31,9,0.55,0.8,0,1,1
423,181,123,71,105,0.12,0.98,748,292,215,64,94,24,0.62,1.0,3,0,0
118,385,77,52,99,0.87,0.91,172,112,220,42,11,12,0.53,0.8,3,1,1
381,161,315,52,50,0.63,0.72,902,439,112,60,95,7,0.93,0.4,5,0,0
723,166,133,76,11,0.98,0.5,596,344,250,57,115,2,0.77,0.6,10,0,0
101,217,345,34,17,0.08,0.57,727,362,185,75,26,2,0.69,0.4,0,0,0
747,33,500,39,58,0.65,0.66,998,54,21,41,63,8,0.6,1.0,0,0,1
128,378,294,37,22,0.57,0.92,477,145,136,36,102,16,0.37,0.4,3,0,1
447,78,180,62,93,0.68,0.5,374,214,286,57,118,16,0.43,0.8,5,0,0
159,292,161,53,107,0.61,0.76,316,105,201,49,4,15,0.41,0.4,1,1,1
788,29,195,55,26,0.3,0.75,769,393,46,75,58,15,0.89,0.8,10,0,0
155,216,248,40,42,0.07,0.39,239,408,240,65,23,4,0.65,0.9,3,0,0
425,44,137,80,119,0.05,0.73,566,177,54,30,32,1,0.86,0.8,3,1,1
430,107,83,57,69,0.2,0.68,722,469,205,50,48,3,0.6,0.4,0,0,0
144,377,270,66,16,0.99,0.58,672,497,95,62,31,5,0.86,0.4,0,1,0
731,325,408,30,15,0.26,0.76,618,508,50,43,89,16,0.52,0.4,1,1,0
132,124,97,41,68,0.82,0.72,592,360,223,42,17,9,0.33,0.4,10,0,0
533,67,108,55,120,0.07,0.88,556,246,130,54,56,13,0.39,0.9,0,0,1
415,177,269,31,55,0.42,0.91,781,134,211,32,115,4,0.38,0.9,5,1,1
274,24,482,58,92,0.68,0.77,203,46,238,67,81,5,0.78,1.0,10,1,1
800,76,389,30,4,0.27,0.79,260,439,159,72,55,0,0.61,1.0,0,0,1
509,76,341,65,95,0.92,0.51,432,360,194,65,49,1,0.71,1.0,0,0,1
412,355,286,41,85,0.74,0.93,533,413,261,76,88,24,0.88,0.6,10,0,0
433,194,108,50,80,0.27,0.35,724,417,212,55,113,24,0.37,0.9,0,0,0
80,390,173,30,117,0.21,0.73,825,506,20,53,91,20,0.36,0.9,0,0,0
274,167,292,45,64,0.84,0.99,245,499,238,46,20,13,0.78,1.0,2,0,1
159,237,47,51,109,0.75,0.51,783,560,236,70,5,18,0.46,0.9,3,0,0
686,270,154,49,56,0.54,0.31,632,81,61,63,119,12,0.4,0.8,0,0,1
78,185,146,75,71,0.27,0.95,598,284,76,68,90,1,0.46,0.4,3,0,0
94,209,465,40,67,0.14,0.54,184,525,227,60,56,21,0.38,0.8,3,0,0
711,150,280,76,23,0.23,0.94,460,222,285,77,36,8,0.72,1.0,2,1,1
653,162,149,75,112,0.12,0.77,166,441,32,66,7,13,0.6,1.0,0,1,1
779,45,175,45,43,0.09,0.52,457,360,267,37,2,10,0.36,0.8,0,0,1
480,319,194,48,19,0.53,0.36,688,174,226,59,104,20,0.89,0.6,10,0,0
136,98,400,57,118,0.13,0.66,356,385,67,65,31,4,0.75,0.4,0,1,0
265,50,346,59,118,0.85,0.49,414,232,114,41,41,18,0.84,1.0,5,0,1
461,40,491,49,93,0.3,0.5,105,554,289,34,4,16,0.86,0.4,1,0,1
577,303,396,53,41,0.8,0.95,672,132,181,59,20,2,0.63,1.0,5,1,1
500,167,199,57,83,0.64,0.57,643,558,265,67,56,11,0.54,0.4,3,0,0
684,15,461,33,60,0.6,0.59,525,174,118,41,4,25,0.78,1.0,10,0,0
746,315,128,59,52,0.14,0.64,265,272,126,56,21,6,0.34,0.4,0,0,1
242,209,342,35,31,0.5,0.79,691,487,177,31,110,13,0.72,0.4,0,0,0
574,234,449,72,3,0.35,0.43,458,518,17,35,63,12,0.73,0.9,0,1,1
132,32,123,39,117,0.06,0.9,691,394,237,40,70,14,0.59,0.4,3,0,0
403,188,203,65,56,0.35,0.48,959,130,231,42,74,9,0.48,0.6,2,1,1
101,182,44,66,28,0.72,0.78,909,182,281,39,90,1,0.66,0.4,2,0,0
353,215,110,43,65,0.31,0.89,139,392,200,30,99,15,0.62,0.4,0,0,1
236,111,36,32,80,0.3,0.44,994,142,181,76,70,0,0.66,0.9,2,0,0
588,298,193,43,44,0.6,0.66,535,281,117,53,51,16,0.74,0.8,5,1,0
191,62,120,42,79,0.54,0.4,211,121,134,73,90,25,0.59,0.9,0,0,0
81,218,125,73,108,0.34,0.49,160,60,12,55,70,8,0.44,0.8,0,0,1
708,174,88,74,52,0.74,0.62,146,373,109,77,37,4,0.96,0.8,3,0,1
590,23,122,45,5,0.57,0.71,201,180,176,47,56,12,0.61,0.9,3,1,1
800,247,423,79,53,0.54,0.31,704,578,102,39,10,7,0.96,0.8,0,0,1
755,311,334,75,13,0.43,0.91,464,141,287,64,23,19,0.55,1.0,10,1,1
584,100,183,40,36,0.49,0.61,716,59,222,37,102,4,0.5,0.8,2,0,1
750,67,312,35,73,0.17,0.97,434,369,292,43,73,3,0.63,0.9,0,0,1
584,69,217,48,100,0.35,0.66,796,100,121,77,16,15,0.36,0.8,0,1,1
509,376,412,40,101,0.54,0.94,994,586,32,45,46,20,1.0,0.8,5,0,0
208,321,378,63,4,0.4,0.38,645,244,185,52,88,22,0.93,0.4,2,1,0
310,260,356,77,33,0.35,0.57,767,447,259,57,84,21,0.9,0.4,1,0,0
306,396,262,36,17,0.79,0.96,219,89,144,74,17,21,0.89,0.6,1,1,1
313,231,352,60,102,0.94,0.86,243,410,286,53,119,17,0.75,0.4,3,0,1
486,123,102,53,5,0.2,0.66,491,205,225,50,87,4,0.8,1.0,3,1,0
548,245,188,48,79,0.67,0.98,690,117,164,39,90,0,0.66,0.8,0,0,1
62,86,473,46,113,0.11,0.59,699,59,283,66,117,4,0.75,0.4,0,1,0
763,167,201,71,117,0.33,0.92,521,126,228,77,60,25,0.84,0.6,0,0,1
228,393,72,75,48,0.18,0.72,120,405,254,78,60,16,0.98,0.8,5,0,0
187,131,489,69,26,0.93,0.3,262,226,73,45,6,1,0.34,0.9,5,0,1
214,237,55,30,23,0.53,0.31,722,332,181,64,111,5,0.51,0.6,0,0,0
117,225,428,79,113,0.09,0.38,830,137,274,49,20,8,0.91,1.0,10,1,0
356,90,479,35,34,0.35,0.78,864,270,104,45,24,21,0.5,1.0,2,1,1
512,304,139,46,112,0.08,0.46,371,62,109,56,55,15,0.7,0.6,2,1,1
470,289,339,30,83,0.96,0.43,511,266,15,75,56,12,0.36,0.9,2,0,1
639,12,424,70,117,0.81,0.51,604,497,48,69,94,16,0.33,0.4,10,1,0
414,309,105,54,90,0.73,0.65,420,411,147,44,80,18,0.86,1.0,0,0,1
661,336,259,30,107,0.94,0.4,101,41,203,51,65,22,0.64,0.6,0,0,1
212,92,396,60,73,0.64,0.57,787,229,141,54,20,6,0.7,1.0,0,0,1
228,193,332,70,55,0.65,0.64,760,546,85,59,72,13,0.82,1.0,2,0,0
411,213,119,78,90,0.85,0.8,851,403,78,55,15,24,0.84,0.4,1,1,0
720,342,361,54,17,0.58,0.63,731,567,173,67,120,8,0.36,0.6,5,0,0
240,88,144,76,78,0.86,1.0,704,536,31,36,115,16,0.43,0.8,3,0,1
293,188,174,44,91,0.89,0.89,146,270,162,76,64,15,0.59,0.9,0,0,1
213,289,317,59,82,0.54,0.4,919,108,243,42,104,2,0.71,0.9,10,0,0
312,14,120,66,25,0.71,0.33,979,241,199,35,6,13,0.32,0.6,2,1,0
167,324,315,76,83,0.19,0.87,199,449,200,54,36,18,0.83,0.8,0,0,1
239,304,428,69,54,0.66,0.6,621,373,294,33,36,14,0.36,0.9,0,0,1
299,15,101,48,96,0.49,0.46,939,322,180,62,11,25,0.92,1.0,0,1,0
542,209,429,72,33,0.6,0.69,521,181,57,52,94,3,0.38,0.6,10,0,1
313,124,394,70,89,0.46,0.84,597,243,52,77,58,18,0.43,0.9,0,1,1
140,320,264,66,5,0.65,0.69,918,594,162,44,52,0,0.33,0.8,3,0,0
793,135,156,74,63,0.53,0.88,752,389,57,40,62,15,0.87,0.8,2,0,1
568,223,315,55,93,0.67,0.37,248,83,45,44,30,20,0.93,0.4,1,1,1
664,195,113,54,18,0.22,0.46,546,45,96,43,48,7,0.39,1.0,0,0,1
509,156,96,79,63,0.38,0.72,422,453,283,72,49,17,0.94,0.9,2,1,1
614,83,303,31,31,0.14,0.41,437,118,255,66,18,8,0.5,1.0,0,0,1
478,392,213,72,83,0.63,0.31,346,524,135,49,62,3,0.4,0.4,0,0,1
317,43,281,78,75,0.4,0.3,653,181,66,71,79,3,0.6,0.6,10,1,0
92,177,178,48,73,0.23,0.33,426,323,84,59,87,12,0.72,0.8,0,1,0
146,373,104,58,30,0.63,0.64,504,283,196,67,57,5,0.89,0.6,0,0,0
492,87,92,74,50,0.09,0.84,884,227,104,65,31,3,0.7,0.9,3,0,0
255,222,173,48,32,0.03,0.97,928,117,82,78,107,0,0.51,0.4,0,1,0
692,296,427,79,19,0.06,0.91,133,59,202,32,69,12,0.36,0.9,0,0,1
595,102,239,61,31,0.73,0.97,840,585,134,67,107,21,0.64,1.0,2,1,0
430,332,183,69,73,0.19,0.53,438,257,32,51,86,4,0.91,0.8,10,0,0
622,255,259,44,4,0.8,0.4,642,95,246,53,36,14,0.76,1.0,0,1,1
332,387,121,44,61,0.72,0.68,216,128,210,58,42,13,0.67,0.6,0,0,1
631,205,444,50,34,0.7,0.61,983,161,252,77,35,0,0.81,1.0,0,0,1
494,379,52,65,5,0.12,0.89,926,570,273,34,23,16,0.83,0.9,3,1,0
257,84,354,70,66,0.13,0.74,468,514,97,62,99,0,0.53,1.0,0,0,1
245,44,427,47,19,0.81,0.89,690,599,178,60,32,14,0.71,0.4,0,0,0
760,137,243,43,0,0.96,0.85,418,200,128,36,9,22,0.4,0.6,5,0,1
434,233,35,31,115,0.68,0.53,401,289,64,77,58,13,0.54,0.8,3,1,0
621,250,415,72,69,0.61,0.86,309,289,272,47,71,2,0.4,0.9,2,0,1
689,297,119,31,86,0.27,0.34,480,396,35,34,22,11,0.56,0.9,1,0,0
220,53,40,77,96,0.69,0.38,701,264,54,48,20,0,0.52,0.6,3,0,0
613,285,79,70,120,0.33,0.73,730,559,271,34,71,16,0.32,1.0,0,1,1
419,240,216,45,76,0.53,0.97,822,353,258,71,75,4,0.3,0.4,0,1,1
788,175,341,62,86,0.32,0.94,507,301,35,71,59,2,0.7,0.6,1,0,1
798,53,125,80,45,0.55,0.52,672,225,126,30,11,4,0.48,1.0,0,0,1
463,123,477,80,88,0.35,0.79,322,574,169,40,117,7,0.76,0.8,3,0,1
451,32,293,41,41,0.59,0.62,408,401,42,39,22,11,0.57,0.6,1,0,1
789,241,374,77,17,0.32,0.87,393,95,217,49,97,13,0.4,0.4,2,0,1
772,159,138,39,6,0.51,0.77,410,95,176,47,9,7,0.52,0.4,10,1,0
438,277,470,61,25,0.34,0.7,523,407,243,45,35,8,0.99,0.9,3,0,1
514,82,130,80,104,0.37,0.46,495,206,163,80,114,1,0.86,0.9,0,1,1
648,90,82,35,62,0.5,0.94,801,549,203,49,18,18,0.49,1.0,1,1,0
481,66,50,71,42,0.3,0.97,353,559,272,54,12,3,0.85,0.6,5,0,0
304,30,38,36,100,0.57,0.8,216,553,24,41,23,19,0.58,1.0,0,1,1
90,66,298,53,68,0.78,0.98,325,558,297,30,50,14,0.6,0.9,10,0,0
338,357,487,41,65,0.79,0.95,555,129,264,55,57,25,0.58,1.0,10,0,0
800,71,251,48,22,0.42,0.31,901,194,225,50,43,14,0.87,0.6,3,1,0
750,96,422,50,50,0.42,0.76,769,400,235,59,13,6,0.33,0.8,0,0,1
338,117,390,77,15,0.63,0.63,361,125,186,73,105,14,0.5,0.6,1,0,1
95,82,140,72,101,0.31,0.87,930,84,46,51,87,7,0.45,1.0,3,1,1
406,387,372,48,7,0.35,0.63,855,158,259,77,46,1,0.33,1.0,5,0,0
301,105,419,54,91,0.43,0.32,587,148,260,74,18,19,0.58,0.9,5,1,0
211,306,92,44,97,0.59,0.61,630,199,103,68,94,1,1.0,1.0,0,0,0
579,182,170,80,99,0.02,0.95,348,304,19,39,8,11,0.75,0.8,2,0,1
668,250,68,69,94,0.91,0.82,269,419,65,78,48,5,0.39,0.8,0,0,1
195,307,133,35,76,0.1,0.77,568,482,228,34,13,6,0.97,0.8,1,1,0
282,247,412,61,57,0.64,0.35,372,550,26,78,85,10,0.8,0.9,2,0,0
680,344,220,60,53,0.93,0.34,103,435,297,41,20,16,0.74,1.0,0,1,1
600,57,461,49,94,0.82,0.46,228,438,208,80,77,8,0.86,0.6,3,0,1
793,360,234,50,89,0.34,0.43,620,196,234,52,20,24,0.32,0.8,3,0,1
468,225,79,36,36,0.17,0.83,957,427,83,70,63,4,0.56,0.6,5,0,0
779,112,339,57,12,0.95,0.46,928,44,189,34,75,6,0.98,0.8,5,0,1
799,257,34,54,119,0.26,0.6,453,328,155,44,48,1,0.41,0.6,5,0,0
575,167,249,31,17,0.32,0.95,191,274,73,56,95,0,0.74,0.4,3,0,0
602,356,407,45,2,0.59,0.93,757,237,238,58,90,1,0.91,0.6,1,0,1
612,255,405,32,111,0.53,0.92,193,244,71,38,102,14,0.9,0.4,1,0,1
640,42,166,75,40,0.04,0.72,483,295,274,43,69,14,0.77,0.6,0,0,1
114,127,467,59,9,0.62,0.69,875,275,45,77,86,5,0.46,0.4,0,0,0
713,38,333,42,53,0.59,0.9,251,363,191,47,13,23,0.8,1.0,0,0,1
510,117,114,52,19,0.95,1.0,678,497,266,38,116,13,0.68,0.8,10,0,0
331,91,434,34,44,0.98,0.6,630,223,233,37,116,24,0.47,0.9,3,0,1
596,192,151,46,75,0.91,0.34,152,221,262,46,73,6,0.86,0.4,0,1,1
655,206,406,32,33,0.04,0.41,639,445,111,63,104,5,0.98,0.8,3,1,0
321,144,258,68,54,1.0,0.48,316,151,13,65,99,17,0.31,0.9,0,1,1
409,61,411,70,39,0.17,0.88,174,556,248,69,12,14,0.4,0.6,0,0,1
53,17,185,77,46,0.1,0.33,507,137,43,57,2,19,0.33,1.0,1,0,0
575,57,100,71,62,0.89,0.82,117,288,210,47,24,25,0.78,0.8,0,0,1
89,130,393,42,26,0.83,0.62,803,81,131,40,110,11,0.38,0.8,0,0,1
690,125,388,60,85,0.28,0.57,626,519,36,31,93,18,0.89,0.4,2,0,1
448,376,96,63,47,0.52,0.94,510,304,194,48,118,4,0.99,0.4,0,0,0
440,43,490,49,100,0.42,0.93,307,397,106,74,116,22,0.57,0.8,5,1,0
538,127,52,52,33,0.89,0.99,568,193,64,50,21,3,0.64,0.8,10,0,0
67,368,133,64,73,0.37,0.77,925,535,92,55,83,5,0.73,0.9,1,1,0
523,235,409,43,8,0.17,0.56,824,270,163,55,64,7,0.71,0.9,0,1,1
720,266,284,33,65,0.93,0.62,490,500,238,34,22,2,0.82,0.4,0,1,1
633,206,80,32,38,0.7,0.91,105,526,150,76,17,5,0.45,0.6,5,1,0
475,273,349,47,115,0.63,0.33,845,214,163,35,0,3,0.97,0.4,5,1,0
735,238,429,35,33,0.51,0.87,312,577,75,43,73,0,0.44,0.8,3,1,1
282,344,337,54,78,0.89,0.72,892,559,55,74,48,14,0.78,0.4,0,1,0
739,384,466,37,78,0.79,0.35,283,209,185,36,4,13,0.94,0.4,10,0,0
429,373,146,61,14,0.46,0.78,208,211,160,61,45,9,0.38,0.8,5,0,1
403,62,179,73,26,0.67,0.43,261,377,171,45,22,20,0.84,1.0,1,0,1
297,266,35,49,118,0.49,0.32,492,580,290,77,41,1,0.86,0.9,3,0,0
250,39,210,70,26,0.82,0.59,681,68,273,74,103,5,0.88,0.9,2,0,0
559,247,426,72,101,0.41,0.57,171,177,27,47,65,13,0.55,0.4,3,0,1
548,37,45,70,27,0.4,0.75,462,72,211,49,72,13,0.96,0.6,5,0,0
357,371,40,76,120,0.82,0.68,945,315,282,34,26,19,0.4,1.0,1,0,1
551,109,347,36,83,0.3,0.79,994,417,70,44,105,2,0.44,0.4,1,0,0
787,174,127,42,64,0.27,0.31,156,68,258,56,45,9,0.76,0.6,10,0,0
484,80,127,32,50,0.68,0.44,906,438,89,60,62,20,0.61,0.9,10,1,0
530,381,336,58,81,0.6,0.76,843,500,103,49,0,13,0.74,1.0,2,1,1
143,209,88,47,43,0.97,0.3,710,85,43,80,6,16,0.42,0.8,3,0,0
683,51,411,30,98,0.25,0.87,225,62,210,30,13,16,0.55,0.8,0,1,1
648,218,396,59,108,0.47,0.74,374,140,138,40,91,1,0.87,0.4,10,0,1
54,199,115,46,87,0.55,0.36,307,441,131,71,76,15,0.58,0.6,3,0,0
411,75,377,54,22,0.06,1.0,259,401,29,74,116,4,0.69,1.0,10,1,0
508,214,63,66,105,0.12,0.61,499,231,271,73,58,16,0.57,0.6,0,0,0
59,85,79,75,42,0.88,0.47,448,334,150,44,24,2,0.46,0.8,5,0,0
308,382,245,61,85,0.84,0.61,786,426,193,79,92,0,0.98,0.6,0,0,0
615,344,172,69,108,0.84,0.9,610,480,93,73,107,14,0.44,0.8,0,0,1
165,204,421,71,4,0.86,0.88,631,491,90,59,18,14,0.51,0.4,0,1,1
87,11,267,38,14,0.94,0.92,690,167,55,58,10,13,0.38,1.0,10,1,0
82,221,406,58,17,0.81,0.52,384,307,238,30,17,4,0.56,0.6,5,0,0
465,331,159,30,78,0.69,0.86,909,380,136,50,43,18,0.85,0.8,5,0,0
579,23,294,72,26,0.86,0.71,542,183,293,62,68,14,0.32,0.6,10,1,0
576,238,42,69,40,0.76,0.6,742,77,169,76,71,12,0.7,0.9,0,0,0
714,390,420,37,39,0.01,0.76,225,252,70,41,105,9,0.38,0.4,2,0,1
594,155,80,66,86,0.75,0.58,617,128,234,32,18,23,0.46,0.4,0,1,1
248,181,410,36,96,0.52,0.61,351,118,53,39,66,24,0.72,0.6,0,1,1
486,197,298,65,110,0.85,0.73,927,531,72,48,111,20,0.37,0.9,2,1,1
257,398,367,62,90,0.1,0.88,490,185,243,57,86,1,0.69,1.0,10,0,0
651,116,270,55,93,0.46,0.4,861,47,254,42,85,7,0.75,0.9,0,1,1
609,280,320,49,74,0.16,0.58,800,300,155,39,25,7,0.72,0.6,5,0,0
448,256,190,38,45,0.75,0.79,327,521,154,80,65,22,0.79,0.4,3,0,0
